Date,Rate,Change
1/20/15,0.1250,0.0000
1/21/15,0.1250,0.0000
1/22/15,0.1250,0.0000
1/23/15,0.1250,0.0000
1/26/15,0.1250,0.0000
1/27/15,0.1250,0.0000
1/28/15,0.1250,0.0000
1/29/15,0.1250,0.0000
1/30/15,0.1250,0.0000
2/2/15,0.1250,0.0000
2/3/15,0.1250,0.0000
2/4/15,0.1250,0.0000
2/5/15,0.1250,0.0000
2/6/15,0.1250,0.0000
2/9/15,0.1250,0.0000
2/10/15,0.1250,0.0000
2/11/15,0.1250,0.0000
2/12/15,0.1250,0.0000
2/13/15,0.1250,0.0000
2/16/15,0.1250,0.0000
2/17/15,0.1250,0.0000
2/18/15,0.1250,0.0000
2/19/15,0.1250,0.0000
2/20/15,0.1250,0.0000
2/23/15,0.1250,0.0000
2/24/15,0.1250,0.0000
2/25/15,0.1250,0.0000
2/26/15,0.1250,0.0000
2/27/15,0.1250,0.0000
3/2/15,0.1250,0.0000
3/3/15,0.1250,0.0000
3/4/15,0.1250,0.0000
3/5/15,0.1250,0.0000
3/6/15,0.1250,0.0000
3/9/15,0.1250,0.0000
3/10/15,0.1250,0.0000
3/11/15,0.1250,0.0000
3/12/15,0.1250,0.0000
3/13/15,0.1250,0.0000
3/16/15,0.1250,0.0000
3/17/15,0.1250,0.0000
3/18/15,0.1250,0.0000
3/19/15,0.1250,0.0000
3/20/15,0.1250,0.0000
3/23/15,0.1250,0.0000
3/24/15,0.1250,0.0000
3/25/15,0.1250,0.0000
3/26/15,0.1250,0.0000
3/27/15,0.1250,0.0000
3/30/15,0.1250,0.0000
3/31/15,0.1250,0.0000
4/1/15,0.1250,0.0000
4/2/15,0.1250,0.0000
4/3/15,0.1250,0.0000
4/6/15,0.1250,0.0000
4/7/15,0.1250,0.0000
4/8/15,0.1250,0.0000
4/9/15,0.1250,0.0000
4/10/15,0.1250,0.0000
4/13/15,0.1250,0.0000
4/14/15,0.1250,0.0000
4/15/15,0.1250,0.0000
4/16/15,0.1250,0.0000
4/17/15,0.1250,0.0000
4/20/15,0.1250,0.0000
4/21/15,0.1250,0.0000
4/22/15,0.1250,0.0000
4/23/15,0.1250,0.0000
4/24/15,0.1250,0.0000
4/27/15,0.1250,0.0000
4/28/15,0.1250,0.0000
4/29/15,0.1250,0.0000
4/30/15,0.1250,0.0000
5/1/15,0.1250,0.0000
5/4/15,0.1250,0.0000
5/5/15,0.1250,0.0000
5/6/15,0.1250,0.0000
5/7/15,0.1250,0.0000
5/8/15,0.1250,0.0000
5/11/15,0.1250,0.0000
5/12/15,0.1250,0.0000
5/13/15,0.1250,0.0000
5/14/15,0.1250,0.0000
5/15/15,0.1250,0.0000
5/18/15,0.1250,0.0000
5/19/15,0.1250,0.0000
5/20/15,0.1250,0.0000
5/21/15,0.1250,0.0000
5/22/15,0.1250,0.0000
5/25/15,0.1250,0.0000
5/26/15,0.1250,0.0000
5/27/15,0.1250,0.0000
5/28/15,0.1250,0.0000
5/29/15,0.1250,0.0000
6/1/15,0.1250,0.0000
6/2/15,0.1250,0.0000
6/3/15,0.1250,0.0000
6/4/15,0.1250,0.0000
6/5/15,0.1250,0.0000
6/8/15,0.1250,0.0000
6/9/15,0.1250,0.0000
6/10/15,0.1250,0.0000
6/11/15,0.1250,0.0000
6/12/15,0.1250,0.0000
6/15/15,0.1250,0.0000
6/16/15,0.1250,0.0000
6/17/15,0.1250,0.0000
6/18/15,0.1250,0.0000
6/19/15,0.1250,0.0000
6/22/15,0.1250,0.0000
6/23/15,0.1250,0.0000
6/24/15,0.1250,0.0000
6/25/15,0.1250,0.0000
6/26/15,0.1250,0.0000
6/29/15,0.1250,0.0000
6/30/15,0.1250,0.0000
7/1/15,0.1250,0.0000
7/2/15,0.1250,0.0000
7/3/15,0.1250,0.0000
7/6/15,0.1250,0.0000
7/7/15,0.1250,0.0000
7/8/15,0.1250,0.0000
7/9/15,0.1250,0.0000
7/10/15,0.1250,0.0000
7/13/15,0.1250,0.0000
7/14/15,0.1250,0.0000
7/15/15,0.1250,0.0000
7/16/15,0.1250,0.0000
7/17/15,0.1250,0.0000
7/20/15,0.1250,0.0000
7/21/15,0.1250,0.0000
7/22/15,0.1250,0.0000
7/23/15,0.1250,0.0000
7/24/15,0.1250,0.0000
7/27/15,0.1250,0.0000
7/28/15,0.1250,0.0000
7/29/15,0.1250,0.0000
7/30/15,0.1250,0.0000
7/31/15,0.1250,0.0000
8/3/15,0.1250,0.0000
8/4/15,0.1250,0.0000
8/5/15,0.1250,0.0000
8/6/15,0.1250,0.0000
8/7/15,0.1250,0.0000
8/10/15,0.1250,0.0000
8/11/15,0.1250,0.0000
8/12/15,0.1250,0.0000
8/13/15,0.1250,0.0000
8/14/15,0.1250,0.0000
8/17/15,0.1250,0.0000
8/18/15,0.1250,0.0000
8/19/15,0.1250,0.0000
8/20/15,0.1250,0.0000
8/21/15,0.1250,0.0000
8/24/15,0.1250,0.0000
8/25/15,0.1250,0.0000
8/26/15,0.1250,0.0000
8/27/15,0.1250,0.0000
8/28/15,0.1250,0.0000
8/31/15,0.1250,0.0000
9/1/15,0.1250,0.0000
9/2/15,0.1250,0.0000
9/3/15,0.1250,0.0000
9/4/15,0.1250,0.0000
9/7/15,0.1250,0.0000
9/8/15,0.1250,0.0000
9/9/15,0.1250,0.0000
9/10/15,0.1250,0.0000
9/11/15,0.1250,0.0000
9/14/15,0.1250,0.0000
9/15/15,0.1250,0.0000
9/16/15,0.1250,0.0000
9/17/15,0.1250,0.0000
9/18/15,0.1250,0.0000
9/21/15,0.1250,0.0000
9/22/15,0.1250,0.0000
9/23/15,0.1250,0.0000
9/24/15,0.1250,0.0000
9/25/15,0.1250,0.0000
9/28/15,0.1250,0.0000
9/29/15,0.1250,0.0000
9/30/15,0.1250,0.0000
10/1/15,0.1250,0.0000
10/2/15,0.1250,0.0000
10/5/15,0.1250,0.0000
10/6/15,0.1250,0.0000
10/7/15,0.1250,0.0000
10/8/15,0.1250,0.0000
10/9/15,0.1250,0.0000
10/12/15,0.1250,0.0000
10/13/15,0.1250,0.0000
10/14/15,0.1250,0.0000
10/15/15,0.1250,0.0000
10/16/15,0.1250,0.0000
10/19/15,0.1250,0.0000
10/20/15,0.1250,0.0000
10/21/15,0.1250,0.0000
10/22/15,0.1250,0.0000
10/23/15,0.1250,0.0000
10/26/15,0.1250,0.0000
10/27/15,0.1250,0.0000
10/28/15,0.1250,0.0000
10/29/15,0.1250,0.0000
10/30/15,0.1250,0.0000
11/2/15,0.1250,0.0000
11/3/15,0.1250,0.0000
11/4/15,0.1250,0.0000
11/5/15,0.1250,0.0000
11/6/15,0.1250,0.0000
11/9/15,0.1250,0.0000
11/10/15,0.1250,0.0000
11/11/15,0.1250,0.0000
11/12/15,0.1250,0.0000
11/13/15,0.1250,0.0000
11/16/15,0.1250,0.0000
11/17/15,0.1250,0.0000
11/18/15,0.1250,0.0000
11/19/15,0.1250,0.0000
11/20/15,0.1250,0.0000
11/23/15,0.1250,0.0000
11/24/15,0.1250,0.0000
11/25/15,0.1250,0.0000
11/26/15,0.1250,0.0000
11/27/15,0.1250,0.0000
11/30/15,0.1250,0.0000
12/1/15,0.1250,0.0000
12/2/15,0.1250,0.0000
12/3/15,0.1250,0.0000
12/4/15,0.1250,0.0000
12/7/15,0.1250,0.0000
12/8/15,0.1250,0.0000
12/9/15,0.1250,0.0000
12/10/15,0.1250,0.0000
12/11/15,0.1250,0.0000
12/14/15,0.1250,0.0000
12/15/15,0.1250,0.0000
12/16/15,0.1250,0.0000
12/17/15,0.3750,0.2500
12/18/15,0.3750,0.0000
12/21/15,0.3750,0.0000
12/22/15,0.3750,0.0000
12/23/15,0.3750,0.0000
12/24/15,0.3750,0.0000
12/25/15,0.3750,0.0000
12/28/15,0.3750,0.0000
12/29/15,0.3750,0.0000
12/30/15,0.3750,0.0000
12/31/15,0.3750,0.0000
1/1/16,0.3750,0.0000
1/4/16,0.3750,0.0000
1/5/16,0.3750,0.0000
1/6/16,0.3750,0.0000
1/7/16,0.3750,0.0000
1/8/16,0.3750,0.0000
1/11/16,0.3750,0.0000
1/12/16,0.3750,0.0000
1/13/16,0.3750,0.0000
1/14/16,0.3750,0.0000
1/15/16,0.3750,0.0000
1/18/16,0.3750,0.0000
1/19/16,0.3750,0.0000
1/20/16,0.3750,0.0000
1/21/16,0.3750,0.0000
1/22/16,0.3750,0.0000
1/25/16,0.3750,0.0000
1/26/16,0.3750,0.0000
1/27/16,0.3750,0.0000
1/28/16,0.3750,0.0000
1/29/16,0.3750,0.0000
2/1/16,0.3750,0.0000
2/2/16,0.3750,0.0000
2/3/16,0.3750,0.0000
2/4/16,0.3750,0.0000
2/5/16,0.3750,0.0000
2/8/16,0.3750,0.0000
2/9/16,0.3750,0.0000
2/10/16,0.3750,0.0000
2/11/16,0.3750,0.0000
2/12/16,0.3750,0.0000
2/15/16,0.3750,0.0000
2/16/16,0.3750,0.0000
2/17/16,0.3750,0.0000
2/18/16,0.3750,0.0000
2/19/16,0.3750,0.0000
2/22/16,0.3750,0.0000
2/23/16,0.3750,0.0000
2/24/16,0.3750,0.0000
2/25/16,0.3750,0.0000
2/26/16,0.3750,0.0000
2/29/16,0.3750,0.0000
3/1/16,0.3750,0.0000
3/2/16,0.3750,0.0000
3/3/16,0.3750,0.0000
3/4/16,0.3750,0.0000
3/7/16,0.3750,0.0000
3/8/16,0.3750,0.0000
3/9/16,0.3750,0.0000
3/10/16,0.3750,0.0000
3/11/16,0.3750,0.0000
3/14/16,0.3750,0.0000
3/15/16,0.3750,0.0000
3/16/16,0.3750,0.0000
3/17/16,0.3750,0.0000
3/18/16,0.3750,0.0000
3/21/16,0.3750,0.0000
3/22/16,0.3750,0.0000
3/23/16,0.3750,0.0000
3/24/16,0.3750,0.0000
3/25/16,0.3750,0.0000
3/28/16,0.3750,0.0000
3/29/16,0.3750,0.0000
3/30/16,0.3750,0.0000
3/31/16,0.3750,0.0000
4/1/16,0.3750,0.0000
4/4/16,0.3750,0.0000
4/5/16,0.3750,0.0000
4/6/16,0.3750,0.0000
4/7/16,0.3750,0.0000
4/8/16,0.3750,0.0000
4/11/16,0.3750,0.0000
4/12/16,0.3750,0.0000
4/13/16,0.3750,0.0000
4/14/16,0.3750,0.0000
4/15/16,0.3750,0.0000
4/18/16,0.3750,0.0000
4/19/16,0.3750,0.0000
4/20/16,0.3750,0.0000
4/21/16,0.3750,0.0000
4/22/16,0.3750,0.0000
4/25/16,0.3750,0.0000
4/26/16,0.3750,0.0000
4/27/16,0.3750,0.0000
4/28/16,0.3750,0.0000
4/29/16,0.3750,0.0000
5/2/16,0.3750,0.0000
5/3/16,0.3750,0.0000
5/4/16,0.3750,0.0000
5/5/16,0.3750,0.0000
5/6/16,0.3750,0.0000
5/9/16,0.3750,0.0000
5/10/16,0.3750,0.0000
5/11/16,0.3750,0.0000
5/12/16,0.3750,0.0000
5/13/16,0.3750,0.0000
5/16/16,0.3750,0.0000
5/17/16,0.3750,0.0000
5/18/16,0.3750,0.0000
5/19/16,0.3750,0.0000
5/20/16,0.3750,0.0000
5/23/16,0.3750,0.0000
5/24/16,0.3750,0.0000
5/25/16,0.3750,0.0000
5/26/16,0.3750,0.0000
5/27/16,0.3750,0.0000
5/30/16,0.3750,0.0000
5/31/16,0.3750,0.0000
6/1/16,0.3750,0.0000
6/2/16,0.3750,0.0000
6/3/16,0.3750,0.0000
6/6/16,0.3750,0.0000
6/7/16,0.3750,0.0000
6/8/16,0.3750,0.0000
6/9/16,0.3750,0.0000
6/10/16,0.3750,0.0000
6/13/16,0.3750,0.0000
6/14/16,0.3750,0.0000
6/15/16,0.3750,0.0000
6/16/16,0.3750,0.0000
6/17/16,0.3750,0.0000
6/20/16,0.3750,0.0000
6/21/16,0.3750,0.0000
6/22/16,0.3750,0.0000
6/23/16,0.3750,0.0000
6/24/16,0.3750,0.0000
6/27/16,0.3750,0.0000
6/28/16,0.3750,0.0000
6/29/16,0.3750,0.0000
6/30/16,0.3750,0.0000
7/1/16,0.3750,0.0000
7/4/16,0.3750,0.0000
7/5/16,0.3750,0.0000
7/6/16,0.3750,0.0000
7/7/16,0.3750,0.0000
7/8/16,0.3750,0.0000
7/11/16,0.3750,0.0000
7/12/16,0.3750,0.0000
7/13/16,0.3750,0.0000
7/14/16,0.3750,0.0000
7/15/16,0.3750,0.0000
7/18/16,0.3750,0.0000
7/19/16,0.3750,0.0000
7/20/16,0.3750,0.0000
7/21/16,0.3750,0.0000
7/22/16,0.3750,0.0000
7/25/16,0.3750,0.0000
7/26/16,0.3750,0.0000
7/27/16,0.3750,0.0000
7/28/16,0.3750,0.0000
7/29/16,0.3750,0.0000
8/1/16,0.3750,0.0000
8/2/16,0.3750,0.0000
8/3/16,0.3750,0.0000
8/4/16,0.3750,0.0000
8/5/16,0.3750,0.0000
8/8/16,0.3750,0.0000
8/9/16,0.3750,0.0000
8/10/16,0.3750,0.0000
8/11/16,0.3750,0.0000
8/12/16,0.3750,0.0000
8/15/16,0.3750,0.0000
8/16/16,0.3750,0.0000
8/17/16,0.3750,0.0000
8/18/16,0.3750,0.0000
8/19/16,0.3750,0.0000
8/22/16,0.3750,0.0000
8/23/16,0.3750,0.0000
8/24/16,0.3750,0.0000
8/25/16,0.3750,0.0000
8/26/16,0.3750,0.0000
8/29/16,0.3750,0.0000
8/30/16,0.3750,0.0000
8/31/16,0.3750,0.0000
9/1/16,0.3750,0.0000
9/2/16,0.3750,0.0000
9/5/16,0.3750,0.0000
9/6/16,0.3750,0.0000
9/7/16,0.3750,0.0000
9/8/16,0.3750,0.0000
9/9/16,0.3750,0.0000
9/12/16,0.3750,0.0000
9/13/16,0.3750,0.0000
9/14/16,0.3750,0.0000
9/15/16,0.3750,0.0000
9/16/16,0.3750,0.0000
9/19/16,0.3750,0.0000
9/20/16,0.3750,0.0000
9/21/16,0.3750,0.0000
9/22/16,0.3750,0.0000
9/23/16,0.3750,0.0000
9/26/16,0.3750,0.0000
9/27/16,0.3750,0.0000
9/28/16,0.3750,0.0000
9/29/16,0.3750,0.0000
9/30/16,0.3750,0.0000
10/3/16,0.3750,0.0000
10/4/16,0.3750,0.0000
10/5/16,0.3750,0.0000
10/6/16,0.3750,0.0000
10/7/16,0.3750,0.0000
10/10/16,0.3750,0.0000
10/11/16,0.3750,0.0000
10/12/16,0.3750,0.0000
10/13/16,0.3750,0.0000
10/14/16,0.3750,0.0000
10/17/16,0.3750,0.0000
10/18/16,0.3750,0.0000
10/19/16,0.3750,0.0000
10/20/16,0.3750,0.0000
10/21/16,0.3750,0.0000
10/24/16,0.3750,0.0000
10/25/16,0.3750,0.0000
10/26/16,0.3750,0.0000
10/27/16,0.3750,0.0000
10/28/16,0.3750,0.0000
10/31/16,0.3750,0.0000
11/1/16,0.3750,0.0000
11/2/16,0.3750,0.0000
11/3/16,0.3750,0.0000
11/4/16,0.3750,0.0000
11/7/16,0.3750,0.0000
11/8/16,0.3750,0.0000
11/9/16,0.3750,0.0000
11/10/16,0.3750,0.0000
11/11/16,0.3750,0.0000
11/14/16,0.3750,0.0000
11/15/16,0.3750,0.0000
11/16/16,0.3750,0.0000
11/17/16,0.3750,0.0000
11/18/16,0.3750,0.0000
11/21/16,0.3750,0.0000
11/22/16,0.3750,0.0000
11/23/16,0.3750,0.0000
11/24/16,0.3750,0.0000
11/25/16,0.3750,0.0000
11/28/16,0.3750,0.0000
11/29/16,0.3750,0.0000
11/30/16,0.3750,0.0000
12/1/16,0.3750,0.0000
12/2/16,0.3750,0.0000
12/5/16,0.3750,0.0000
12/6/16,0.3750,0.0000
12/7/16,0.3750,0.0000
12/8/16,0.3750,0.0000
12/9/16,0.3750,0.0000
12/12/16,0.3750,0.0000
12/13/16,0.3750,0.0000
12/14/16,0.3750,0.0000
12/15/16,0.6250,0.2500
12/16/16,0.6250,0.0000
12/19/16,0.6250,0.0000
12/20/16,0.6250,0.0000
12/21/16,0.6250,0.0000
12/22/16,0.6250,0.0000
12/23/16,0.6250,0.0000
12/26/16,0.6250,0.0000
12/27/16,0.6250,0.0000
12/28/16,0.6250,0.0000
12/29/16,0.6250,0.0000
12/30/16,0.6250,0.0000
1/2/17,0.6250,0.0000
1/3/17,0.6250,0.0000
1/4/17,0.6250,0.0000
1/5/17,0.6250,0.0000
1/6/17,0.6250,0.0000
1/9/17,0.6250,0.0000
1/10/17,0.6250,0.0000
1/11/17,0.6250,0.0000
1/12/17,0.6250,0.0000
1/13/17,0.6250,0.0000
1/16/17,0.6250,0.0000
1/17/17,0.6250,0.0000
1/18/17,0.6250,0.0000
1/19/17,0.6250,0.0000
1/20/17,0.6250,0.0000
1/23/17,0.6250,0.0000
1/24/17,0.6250,0.0000
1/25/17,0.6250,0.0000
1/26/17,0.6250,0.0000
1/27/17,0.6250,0.0000
1/30/17,0.6250,0.0000
1/31/17,0.6250,0.0000
2/1/17,0.6250,0.0000
2/2/17,0.6250,0.0000
2/3/17,0.6250,0.0000
2/6/17,0.6250,0.0000
2/7/17,0.6250,0.0000
2/8/17,0.6250,0.0000
2/9/17,0.6250,0.0000
2/10/17,0.6250,0.0000
2/13/17,0.6250,0.0000
2/14/17,0.6250,0.0000
2/15/17,0.6250,0.0000
2/16/17,0.6250,0.0000
2/17/17,0.6250,0.0000
2/20/17,0.6250,0.0000
2/21/17,0.6250,0.0000
2/22/17,0.6250,0.0000
2/23/17,0.6250,0.0000
2/24/17,0.6250,0.0000
2/27/17,0.6250,0.0000
2/28/17,0.6250,0.0000
3/1/17,0.6250,0.0000
3/2/17,0.6250,0.0000
3/3/17,0.6250,0.0000
3/6/17,0.6250,0.0000
3/7/17,0.6250,0.0000
3/8/17,0.6250,0.0000
3/9/17,0.6250,0.0000
3/10/17,0.6250,0.0000
3/13/17,0.6250,0.0000
3/14/17,0.6250,0.0000
3/15/17,0.6250,0.0000
3/16/17,0.8750,0.2500
3/17/17,0.8750,0.0000
3/20/17,0.8750,0.0000
3/21/17,0.8750,0.0000
3/22/17,0.8750,0.0000
3/23/17,0.8750,0.0000
3/24/17,0.8750,0.0000
3/27/17,0.8750,0.0000
3/28/17,0.8750,0.0000
3/29/17,0.8750,0.0000
3/30/17,0.8750,0.0000
3/31/17,0.8750,0.0000
4/3/17,0.8750,0.0000
4/4/17,0.8750,0.0000
4/5/17,0.8750,0.0000
4/6/17,0.8750,0.0000
4/7/17,0.8750,0.0000
4/10/17,0.8750,0.0000
4/11/17,0.8750,0.0000
4/12/17,0.8750,0.0000
4/13/17,0.8750,0.0000
4/14/17,0.8750,0.0000
4/17/17,0.8750,0.0000
4/18/17,0.8750,0.0000
4/19/17,0.8750,0.0000
4/20/17,0.8750,0.0000
4/21/17,0.8750,0.0000
4/24/17,0.8750,0.0000
4/25/17,0.8750,0.0000
4/26/17,0.8750,0.0000
4/27/17,0.8750,0.0000
4/28/17,0.8750,0.0000
5/1/17,0.8750,0.0000
5/2/17,0.8750,0.0000
5/3/17,0.8750,0.0000
5/4/17,0.8750,0.0000
5/5/17,0.8750,0.0000
5/8/17,0.8750,0.0000
5/9/17,0.8750,0.0000
5/10/17,0.8750,0.0000
5/11/17,0.8750,0.0000
5/12/17,0.8750,0.0000
5/15/17,0.8750,0.0000
5/16/17,0.8750,0.0000
5/17/17,0.8750,0.0000
5/18/17,0.8750,0.0000
5/19/17,0.8750,0.0000
5/22/17,0.8750,0.0000
5/23/17,0.8750,0.0000
5/24/17,0.8750,0.0000
5/25/17,0.8750,0.0000
5/26/17,0.8750,0.0000
5/29/17,0.8750,0.0000
5/30/17,0.8750,0.0000
5/31/17,0.8750,0.0000
6/1/17,0.8750,0.0000
6/2/17,0.8750,0.0000
6/5/17,0.8750,0.0000
6/6/17,0.8750,0.0000
6/7/17,0.8750,0.0000
6/8/17,0.8750,0.0000
6/9/17,0.8750,0.0000
6/12/17,0.8750,0.0000
6/13/17,0.8750,0.0000
6/14/17,0.8750,0.0000
6/15/17,1.1250,0.2500
6/16/17,1.1250,0.0000
6/19/17,1.1250,0.0000
6/20/17,1.1250,0.0000
6/21/17,1.1250,0.0000
6/22/17,1.1250,0.0000
6/23/17,1.1250,0.0000
6/26/17,1.1250,0.0000
6/27/17,1.1250,0.0000
6/28/17,1.1250,0.0000
6/29/17,1.1250,0.0000
6/30/17,1.1250,0.0000
7/3/17,1.1250,0.0000
7/4/17,1.1250,0.0000
7/5/17,1.1250,0.0000
7/6/17,1.1250,0.0000
7/7/17,1.1250,0.0000
7/10/17,1.1250,0.0000
7/11/17,1.1250,0.0000
7/12/17,1.1250,0.0000
7/13/17,1.1250,0.0000
7/14/17,1.1250,0.0000
7/17/17,1.1250,0.0000
7/18/17,1.1250,0.0000
7/19/17,1.1250,0.0000
7/20/17,1.1250,0.0000
7/21/17,1.1250,0.0000
7/24/17,1.1250,0.0000
7/25/17,1.1250,0.0000
7/26/17,1.1250,0.0000
7/27/17,1.1250,0.0000
7/28/17,1.1250,0.0000
7/31/17,1.1250,0.0000
8/1/17,1.1250,0.0000
8/2/17,1.1250,0.0000
8/3/17,1.1250,0.0000
8/4/17,1.1250,0.0000
8/7/17,1.1250,0.0000
8/8/17,1.1250,0.0000
8/9/17,1.1250,0.0000
8/10/17,1.1250,0.0000
8/11/17,1.1250,0.0000
8/14/17,1.1250,0.0000
8/15/17,1.1250,0.0000
8/16/17,1.1250,0.0000
8/17/17,1.1250,0.0000
8/18/17,1.1250,0.0000
8/21/17,1.1250,0.0000
8/22/17,1.1250,0.0000
8/23/17,1.1250,0.0000
8/24/17,1.1250,0.0000
8/25/17,1.1250,0.0000
8/28/17,1.1250,0.0000
8/29/17,1.1250,0.0000
8/30/17,1.1250,0.0000
8/31/17,1.1250,0.0000
9/1/17,1.1250,0.0000
9/4/17,1.1250,0.0000
9/5/17,1.1250,0.0000
9/6/17,1.1250,0.0000
9/7/17,1.1250,0.0000
9/8/17,1.1250,0.0000
9/11/17,1.1250,0.0000
9/12/17,1.1250,0.0000
9/13/17,1.1250,0.0000
9/14/17,1.1250,0.0000
9/15/17,1.1250,0.0000
9/18/17,1.1250,0.0000
9/19/17,1.1250,0.0000
9/20/17,1.1250,0.0000
9/21/17,1.1250,0.0000
9/22/17,1.1250,0.0000
9/25/17,1.1250,0.0000
9/26/17,1.1250,0.0000
9/27/17,1.1250,0.0000
9/28/17,1.1250,0.0000
9/29/17,1.1250,0.0000
10/2/17,1.1250,0.0000
10/3/17,1.1250,0.0000
10/4/17,1.1250,0.0000
10/5/17,1.1250,0.0000
10/6/17,1.1250,0.0000
10/9/17,1.1250,0.0000
10/10/17,1.1250,0.0000
10/11/17,1.1250,0.0000
10/12/17,1.1250,0.0000
10/13/17,1.1250,0.0000
10/16/17,1.1250,0.0000
10/17/17,1.1250,0.0000
10/18/17,1.1250,0.0000
10/19/17,1.1250,0.0000
10/20/17,1.1250,0.0000
10/23/17,1.1250,0.0000
10/24/17,1.1250,0.0000
10/25/17,1.1250,0.0000
10/26/17,1.1250,0.0000
10/27/17,1.1250,0.0000
10/30/17,1.1250,0.0000
10/31/17,1.1250,0.0000
11/1/17,1.1250,0.0000
11/2/17,1.1250,0.0000
11/3/17,1.1250,0.0000
11/6/17,1.1250,0.0000
11/7/17,1.1250,0.0000
11/8/17,1.1250,0.0000
11/9/17,1.1250,0.0000
11/10/17,1.1250,0.0000
11/13/17,1.1250,0.0000
11/14/17,1.1250,0.0000
11/15/17,1.1250,0.0000
11/16/17,1.1250,0.0000
11/17/17,1.1250,0.0000
11/20/17,1.1250,0.0000
11/21/17,1.1250,0.0000
11/22/17,1.1250,0.0000
11/23/17,1.1250,0.0000
11/24/17,1.1250,0.0000
11/27/17,1.1250,0.0000
11/28/17,1.1250,0.0000
11/29/17,1.1250,0.0000
11/30/17,1.1250,0.0000
12/1/17,1.1250,0.0000
12/4/17,1.1250,0.0000
12/5/17,1.1250,0.0000
12/6/17,1.1250,0.0000
12/7/17,1.1250,0.0000
12/8/17,1.1250,0.0000
12/11/17,1.1250,0.0000
12/12/17,1.1250,0.0000
12/13/17,1.1250,0.0000
12/14/17,1.3750,0.2500
12/15/17,1.3750,0.0000
12/18/17,1.3750,0.0000
12/19/17,1.3750,0.0000
12/20/17,1.3750,0.0000
12/21/17,1.3750,0.0000
12/22/17,1.3750,0.0000
12/25/17,1.3750,0.0000
12/26/17,1.3750,0.0000
12/27/17,1.3750,0.0000
12/28/17,1.3750,0.0000
12/29/17,1.3750,0.0000
1/1/18,1.3750,0.0000
1/2/18,1.3750,0.0000
1/3/18,1.3750,0.0000
1/4/18,1.3750,0.0000
1/5/18,1.3750,0.0000
1/8/18,1.3750,0.0000
1/9/18,1.3750,0.0000
1/10/18,1.3750,0.0000
1/11/18,1.3750,0.0000
1/12/18,1.3750,0.0000
1/15/18,1.3750,0.0000
1/16/18,1.3750,0.0000
1/17/18,1.3750,0.0000
1/18/18,1.3750,0.0000
1/19/18,1.3750,0.0000
1/22/18,1.3750,0.0000
1/23/18,1.3750,0.0000
1/24/18,1.3750,0.0000
1/25/18,1.3750,0.0000
1/26/18,1.3750,0.0000
1/29/18,1.3750,0.0000
1/30/18,1.3750,0.0000
1/31/18,1.3750,0.0000
2/1/18,1.3750,0.0000
2/2/18,1.3750,0.0000
2/5/18,1.3750,0.0000
2/6/18,1.3750,0.0000
2/7/18,1.3750,0.0000
2/8/18,1.3750,0.0000
2/9/18,1.3750,0.0000
2/12/18,1.3750,0.0000
2/13/18,1.3750,0.0000
2/14/18,1.3750,0.0000
2/15/18,1.3750,0.0000
2/16/18,1.3750,0.0000
2/19/18,1.3750,0.0000
2/20/18,1.3750,0.0000
2/21/18,1.3750,0.0000
2/22/18,1.3750,0.0000
2/23/18,1.3750,0.0000
2/26/18,1.3750,0.0000
2/27/18,1.3750,0.0000
2/28/18,1.3750,0.0000
3/1/18,1.3750,0.0000
3/2/18,1.3750,0.0000
3/5/18,1.3750,0.0000
3/6/18,1.3750,0.0000
3/7/18,1.3750,0.0000
3/8/18,1.3750,0.0000
3/9/18,1.3750,0.0000
3/12/18,1.3750,0.0000
3/13/18,1.3750,0.0000
3/14/18,1.3750,0.0000
3/15/18,1.3750,0.0000
3/16/18,1.3750,0.0000
3/19/18,1.3750,0.0000
3/20/18,1.3750,0.0000
3/21/18,1.3750,0.0000
3/22/18,1.6250,0.2500
3/23/18,1.6250,0.0000
3/26/18,1.6250,0.0000
3/27/18,1.6250,0.0000
3/28/18,1.6250,0.0000
3/29/18,1.6250,0.0000
3/30/18,1.6250,0.0000
4/2/18,1.6250,0.0000
4/3/18,1.6250,0.0000
4/4/18,1.6250,0.0000
4/5/18,1.6250,0.0000
4/6/18,1.6250,0.0000
4/9/18,1.6250,0.0000
4/10/18,1.6250,0.0000
4/11/18,1.6250,0.0000
4/12/18,1.6250,0.0000
4/13/18,1.6250,0.0000
4/16/18,1.6250,0.0000
4/17/18,1.6250,0.0000
4/18/18,1.6250,0.0000
4/19/18,1.6250,0.0000
4/20/18,1.6250,0.0000
4/23/18,1.6250,0.0000
4/24/18,1.6250,0.0000
4/25/18,1.6250,0.0000
4/26/18,1.6250,0.0000
4/27/18,1.6250,0.0000
4/30/18,1.6250,0.0000
5/1/18,1.6250,0.0000
5/2/18,1.6250,0.0000
5/3/18,1.6250,0.0000
5/4/18,1.6250,0.0000
5/7/18,1.6250,0.0000
5/8/18,1.6250,0.0000
5/9/18,1.6250,0.0000
5/10/18,1.6250,0.0000
5/11/18,1.6250,0.0000
5/14/18,1.6250,0.0000
5/15/18,1.6250,0.0000
5/16/18,1.6250,0.0000
5/17/18,1.6250,0.0000
5/18/18,1.6250,0.0000
5/21/18,1.6250,0.0000
5/22/18,1.6250,0.0000
5/23/18,1.6250,0.0000
5/24/18,1.6250,0.0000
5/25/18,1.6250,0.0000
